"age","sex","ndepchld","wage","working","married","wage_ln","educ"
37,"female",3,NA,0,1,NA,17
41,"female",6,NA,0,1,NA,13
58,"female",0,625.274719238281,1,1,6.43819093704224,12
30,"female",1,1228.84619140625,1,1,7.11383104324341,16
37,"female",2,1314.46923828125,1,1,7.18118810653687,12
47,"female",0,1315.78942871094,1,1,7.18219232559204,10
46,"female",2,1318.68127441406,1,1,7.18438768386841,14
60,"female",0,NA,0,1,NA,16
56,"female",0,690.049865722656,1,1,6.5367636680603,11
49,"female",0,NA,0,1,NA,14
51,"female",0,NA,0,1,NA,10
53,"female",1,777.027038574219,1,1,6.65547513961792,10
40,"female",2,1057.69226074219,1,1,6.96384477615356,10
59,"female",0,1230.76928710938,1,1,7.11539459228516,10
50,"female",1,1250,1,1,7.13089895248413,17
51,"female",0,NA,0,1,NA,13
69,"female",0,NA,0,1,NA,10
35,"female",2,1000,1,1,6.90775537490845,12
42,"female",1,1079.23071289062,1,1,6.98400354385376,17
45,"female",2,952.747253417969,1,1,6.85934972763062,14
52,"female",0,923.076904296875,1,1,6.82771253585815,11
54,"female",0,NA,0,1,NA,11
62,"female",0,NA,0,1,NA,12
58,"female",0,NA,0,1,NA,10
39,"female",3,340,1,1,5.82894563674927,11
49,"female",0,NA,0,1,NA,10
60,"female",0,523.908508300781,1,1,6.26131725311279,10
62,"female",0,NA,0,1,NA,10
39,"female",2,1009.61535644531,1,1,6.91732454299927,13
38,"female",1,662.162170410156,1,1,6.49551057815552,10
68,"female",0,NA,0,1,NA,10
61,"female",0,NA,0,1,NA,10
48,"female",0,NA,0,1,NA,10
64,"female",0,NA,0,1,NA,12
58,"female",0,NA,0,1,NA,10
46,"female",2,738.09521484375,1,1,6.60407304763794,13
61,"female",0,NA,0,1,NA,10
46,"female",2,890.10986328125,1,1,6.79134511947632,11
47,"female",1,NA,0,1,NA,11
35,"female",3,1635.59033203125,1,1,7.39975929260254,17
68,"female",0,NA,0,1,NA,10
55,"female",0,NA,0,1,NA,10
38,"female",0,623.076904296875,1,1,6.43466997146606,14
54,"female",0,NA,0,1,NA,11
38,"female",3,NA,0,1,NA,14
42,"female",0,894.230773925781,1,1,6.79596376419067,11
47,"female",0,NA,0,1,NA,15
29,"female",1,1153.84619140625,1,1,7.05085611343384,11
54,"female",0,NA,0,1,NA,10
40,"female",0,575,1,1,6.3543701171875,10
52,"female",0,748.440734863281,1,1,6.61799192428589,10
32,"female",3,NA,0,1,NA,10
40,"female",1,NA,0,1,NA,13
52,"female",0,NA,0,1,NA,10
62,"female",0,659.340637207031,1,1,6.49124050140381,10
50,"female",0,NA,0,1,NA,11
60,"female",0,1333.33337402344,1,1,7.19543743133545,12
55,"female",0,NA,0,1,NA,10
40,"female",2,1010.10101318359,1,1,6.91780567169189,11
64,"female",0,NA,0,1,NA,10
37,"female",3,NA,0,1,NA,12
38,"female",2,964.746154785156,1,1,6.87186479568481,16
47,"female",2,466.666656494141,1,1,6.1456151008606,10
51,"female",1,480.769226074219,1,1,6.17538738250732,10
38,"female",0,NA,0,1,NA,14
55,"female",0,NA,0,1,NA,11
52,"female",0,NA,0,1,NA,10
45,"female",1,NA,0,1,NA,11
48,"female",0,450,1,1,6.10924768447876,10
65,"female",0,666.666687011719,1,1,6.50229024887085,10
57,"female",0,655.702941894531,1,1,6.48570775985718,11
36,"female",1,NA,0,1,NA,11
43,"female",1,470.270263671875,1,1,6.15330743789673,12
56,"female",0,NA,0,1,NA,10
43,"female",4,1400.21154785156,1,1,7.24437856674194,16
39,"female",1,519.484619140625,1,1,6.25283718109131,11
68,"female",0,NA,0,1,NA,10
37,"female",2,1923.07214355469,1,1,7.56167936325073,18
58,"female",0,NA,0,1,NA,10
57,"female",0,NA,0,1,NA,10
50,"female",0,562.5,1,1,6.33239126205444,10
25,"female",0,705.128234863281,1,1,6.55837965011597,11
43,"female",1,428.571441650391,1,1,6.06045722961426,11
33,"female",4,802.611083984375,1,1,6.68787050247192,11
68,"female",0,NA,0,1,NA,10
36,"female",2,437.5,1,1,6.08107662200928,12
42,"female",0,608.108093261719,1,1,6.41035270690918,11
60,"female",0,NA,0,1,NA,10
42,"female",2,NA,0,1,NA,11
47,"female",0,987.895385742188,1,1,6.89557695388794,12
34,"female",2,NA,0,1,NA,11
66,"female",0,NA,0,1,NA,10
67,"female",0,NA,0,1,NA,10
52,"female",0,NA,0,1,NA,10
61,"female",0,NA,0,1,NA,10
56,"female",0,1483.51647949219,1,1,7.302170753479,15
64,"female",0,NA,0,1,NA,11
54,"female",0,NA,0,1,NA,16
44,"female",0,486.486480712891,1,1,6.1872091293335,13
29,"female",1,445.833343505859,1,1,6.09994506835938,11
48,"female",0,820.307678222656,1,1,6.70967960357666,10
61,"female",0,399.333343505859,1,1,5.98979663848877,11
57,"female",1,NA,0,1,NA,10
36,"female",1,512.615356445312,1,1,6.23952579498291,11
42,"female",3,NA,0,1,NA,11
32,"female",3,652.307678222656,1,1,6.48051643371582,16
30,"female",1,961.538452148438,1,1,6.86853456497192,13
35,"female",3,NA,0,1,NA,11
36,"female",1,NA,0,1,NA,12
45,"female",2,865.384643554688,1,1,6.76317405700684,12
48,"female",0,NA,0,1,NA,10
63,"female",0,NA,0,1,NA,11
42,"female",2,NA,0,1,NA,11
68,"female",0,NA,0,1,NA,10
65,"female",0,NA,0,1,NA,10
29,"female",1,NA,0,1,NA,11
57,"female",0,440,1,1,6.0867748260498,10
54,"female",1,NA,0,1,NA,10
38,"female",0,NA,0,1,NA,11
47,"female",0,683.333312988281,1,1,6.52698278427124,10
49,"female",1,NA,0,1,NA,11
65,"female",0,NA,0,1,NA,10
67,"female",0,NA,0,1,NA,10
44,"female",0,NA,0,1,NA,11
62,"female",0,NA,0,1,NA,10
61,"female",0,NA,0,1,NA,10
37,"female",1,810.810791015625,1,1,6.69803476333618,12
69,"female",0,NA,0,1,NA,10
51,"female",0,538.461547851562,1,1,6.28871631622314,10
51,"female",0,412.955474853516,1,1,6.02333974838257,10
57,"female",0,450,1,1,6.10924768447876,10
23,"female",0,622.769226074219,1,1,6.43417596817017,12
65,"female",0,NA,0,1,NA,10
69,"female",0,NA,0,1,NA,10
55,"female",0,NA,0,1,NA,21
45,"female",2,666.666687011719,1,1,6.50229024887085,11
36,"female",0,1396.15380859375,1,1,7.24147653579712,16
33,"female",1,NA,0,1,NA,11
43,"female",0,600,1,1,6.39692974090576,11
64,"female",0,NA,0,1,NA,17
37,"female",2,923.076904296875,1,1,6.82771253585815,11
45,"female",1,NA,0,1,NA,10
